"","Week3","Predict_Gumbel_05","Predict_Gumbel_075","Predict_Gumbel_095","Predict_Gumbel_1","Predict_Gumbel_12","LLK","Predict_Logit_05","Predict_Logit_075","Predict_Logit_095","Predict_Logit_1","Predict_Logit_12","Predict_True_05","Predict_True_075","Predict_True_095","Predict_True_1","Predict_True_12"
"697",0.331203440496916,0.00983563135593751,0.000937170660847489,0.000142434830369023,8.89269156727861e-05,1.35104700967882e-05,0.283986498249649,0.11519356359467,0.0583744601336417,NA,NA,NA,0.00372393032787013,0.000216181783166424,2.21428026574884e-05,1.25264048020694e-05,1.2829070338183e-06
"698",1.54085738855718,0.193914849939546,0.0131489435558287,0.00140608684488111,0.000803009359155057,8.53378519986567e-05,0.0848500777651872,0.0740129768201766,NA,NA,NA,NA,0.210667385303802,0.0137798045612152,0.00142103104726953,0.000804162268372396,8.23917046026498e-05
"699",0.251574858005663,0.00299875767922908,0.000164157748506961,1.6066332628194e-05,8.98629325800607e-06,8.76383776017203e-07,7.85956975604361e-05,0.125782194324405,NA,NA,NA,NA,0.00335938082202233,0.000194633604428258,1.99334448127829e-05,1.12764879407268e-05,1.1430679599521e-06
"700",0.176023642671961,0.00343699610557878,0.000187850141514166,1.83562618317286e-05,1.02630287047476e-05,4.48412817717062e-11,0.314897663314025,0.134550718587754,0.067549997204518,NA,NA,NA,0.00386269271285155,0.000223896615909997,2.29310826502496e-05,1.29722886986924e-05,1.32856632488718e-06
"701",0.27922101188378,0.00315491068921203,0.000167314167241096,1.59464556259137e-05,8.86013017943365e-06,8.44382570278356e-07,0.36193518304678,0.0832674862923049,NA,NA,NA,NA,0.00480603030279601,0.000279153557296111,2.85936682685418e-05,1.61757483493052e-05,1.65666194041178e-06
"702",0.573745814485869,0.00354016277511826,0.000198986672108161,1.98656793936384e-05,1.11664512488343e-05,1.11469646279296e-06,0.124448262648533,0.143295287486709,NA,NA,NA,NA,0.00468327984755633,0.000272000868173068,2.78608897260937e-05,1.57612039508304e-05,1.61420536044837e-06
"703",0.16072405470517,0.00122998877887125,5.05691486252996e-05,3.93432529625508e-06,2.07785005420292e-06,1.61654840256041e-07,0.466218221035087,0.10558192230885,NA,NA,NA,NA,0.00241179751052412,0.000139909195956355,1.4329878613765e-05,8.10653962208926e-06,8.30239244603361e-07
"704",0.635378177847918,0.00250539007443374,4.3897415537134e-05,1.7248448577701e-06,7.67936177014543e-07,3.01734256711994e-08,0.0987538833263516,0.0652545474456995,NA,NA,NA,NA,0.0139514799137159,0.000814227732341923,8.34232426802567e-05,4.71940499089665e-05,4.83351859337846e-06
"705",0.997497623438851,0.0114395453125662,0.00090344582172331,0.00011796630366943,7.09055756474555e-05,9.2541138758975e-06,0.0428258974665164,0.0913635353630798,0.0605894074268581,NA,NA,NA,0.00435168779804035,0.000252697477073378,2.58834010454742e-05,1.46425102977357e-05,1.49963196131987e-06
"706",0.518029667987927,0.0426511205003501,0.00378258017678182,0.00053671170884434,0.000329302170957039,4.6653790274653e-05,0.0070277462509191,0.0846636984763726,NA,NA,NA,NA,0.0284300468919899,0.00167195198602591,0.000171375693928499,9.69523944835714e-05,9.92991117722129e-06
